ID,CustomerAgeinmonths,Churn1Yes0No,CHIScoreMonth0,CHIScore01,SupportCasesMonth0,SupportCases01,SPMonth0,SP01,Logins01,BlogArticles01,Views01,DaysSinceLastLogin01
276,14.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,104.0,0.0
277,5.0,0.0,112.0,3.0,0.0,2.0,0.0,3.0,36.0,2.0,1490.0,0.0
278,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0
279,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,31.0
280,14.0,0.0,68.0,10.0,6.0,6.0,3.0,3.0,48.0,0.0,681.0,3.0
281,14.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1603.0,3.0
282,14.0,0.0,145.0,11.0,3.0,7.0,3.0,0.0,25.0,1.0,244.0,1.0
283,12.0,1.0,77.0,5.0,2.0,1.0,3.0,0.0,1.0,5.0,1.0,5.0
284,14.0,0.0,116.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,20.0,8.0
285,18.0,1.0,155.0,13.0,0.0,0.0,0.0,0.0,76.0,3.0,63.0,0.0
286,14.0,0.0,136.0,105.0,3.0,2.0,3.0,0.0,342.0,0.0,0.0,1.0
287,13.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0
288,13.0,0.0,35.0,20.0,1.0,1.0,3.0,3.0,69.0,0.0,16.0,1.0
289,13.0,0.0,41.0,29.0,4.0,3.0,3.0,0.0,12.0,1.0,5.0,2.0
290,13.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,5322.0,0.0
291,12.0,0.0,180.0,12.0,3.0,5.0,3.0,0.1,34.0,2.0,57.0,0.0
292,14.0,0.0,61.0,49.0,0.0,0.0,0.0,0.0,15.0,5.0,21.0,4.0
293,13.0,0.0,143.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,20.0
294,13.0,1.0,78.0,2.0,0.0,0.0,0.0,0.0,16.0,2.0,1.0,11.0
295,14.0,0.0,32.0,44.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,3.0
296,14.0,0.0,85.0,17.0,4.0,5.0,3.0,0.1,83.0,0.0,3.0,0.0
297,11.0,0.0,231.0,0.0,1.0,2.0,3.0,0.3,48.0,1.0,321.0,0.0
298,14.0,0.0,148.0,19.0,0.0,0.0,0.0,0.0,4.0,0.0,27.0,20.0
299,14.0,1.0,14.0,101.0,0.0,0.0,0.0,0.0,4.0,1.0,16.0,9.0
300,12.0,1.0,0.0,8.0,0.0,1.0,0.0,3.0,3.0,0.0,8.0,7.0
301,13.0,0.0,40.0,12.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,17.0
302,8.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,32.0
303,13.0,0.0,94.0,35.0,0.0,1.0,0.0,3.0,13.0,0.0,139.0,3.0
304,10.0,0.0,34.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,31.0
305,12.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,12.0,0.0,1384.0,7.0
306,13.0,0.0,69.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,31.0
307,19.0,0.0,61.0,61.0,0.0,1.0,0.0,3.0,24.0,0.0,0.0,7.0
308,14.0,0.0,143.0,2.0,0.0,1.0,0.0,3.0,9.0,1.0,2260.0,0.0
309,11.0,0.0,101.0,50.0,0.0,0.0,0.0,0.0,46.0,2.0,154.0,5.0
310,12.0,0.0,142.0,25.0,1.0,2.0,3.0,0.0,25.0,4.0,2.0,2.0
311,14.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,66.0,2.0
312,13.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,30.0
313,14.0,0.0,61.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0
314,13.0,0.0,118.0,12.0,0.0,1.0,0.0,3.0,41.0,0.0,1.0,2.0
315,6.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,4.0
316,13.0,0.0,76.0,4.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0
317,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
318,14.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,1.0
319,12.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,2.0
320,13.0,0.0,42.0,17.0,0.0,0.0,0.0,0.0,6.0,0.0,15.0,9.0
321,14.0,0.0,105.0,57.0,0.0,0.0,0.0,0.0,41.0,4.0,37.0,1.0
322,14.0,0.0,99.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,974.0,9.0
323,12.0,0.0,122.0,2.0,0.0,0.0,0.0,0.0,16.0,1.0,18.0,4.0
324,12.0,1.0,105.0,36.0,0.0,1.0,0.0,3.0,1.0,1.0,66.0,6.0
325,14.0,0.0,156.0,4.0,0.0,0.0,0.0,0.0,28.0,2.0,169.0,0.0
326,9.0,0.0,75.0,1.0,0.0,0.0,0.0,0.0,67.0,0.0,22.0,12.0
327,5.0,0.0,118.0,6.0,0.0,1.0,0.0,3.0,29.0,5.0,191.0,5.0
328,14.0,0.0,56.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,786.0,4.0
329,14.0,0.0,177.0,6.0,2.0,1.0,3.0,0.0,1.0,14.0,8839.0,0.0
330,13.0,0.0,185.0,37.0,2.0,2.0,2.5,2.5,8.0,2.0,12.0,0.0
331,9.0,0.0,83.0,9.0,2.0,1.0,3.0,0.0,18.0,0.0,200.0,2.0
332,12.0,0.0,78.0,11.0,0.0,0.0,0.0,0.0,14.0,0.0,420.0,4.0
333,13.0,0.0,173.0,44.0,0.0,0.0,0.0,0.0,19.0,1.0,31.0,7.0
334,12.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,33.0,31.0
335,12.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,7.0,3.0,19.0,19.0
336,9.0,0.0,87.0,21.0,0.0,1.0,0.0,3.0,15.0,2.0,48.0,12.0
337,13.0,0.0,127.0,11.0,1.0,0.0,3.0,0.0,4.0,0.0,7323.0,1.0
338,12.0,0.0,186.0,2.0,1.0,0.0,3.0,0.0,85.0,0.0,34.0,1.0
339,13.0,1.0,54.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,426.0,31.0
340,14.0,0.0,129.0,13.0,0.0,0.0,0.0,0.0,11.0,2.0,165.0,2.0
341,13.0,0.0,73.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,156.0,9.0
342,13.0,0.0,82.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,6.0
343,14.0,0.0,65.0,40.0,1.0,1.0,3.0,3.0,10.0,0.0,313.0,3.0
344,14.0,0.0,58.0,52.0,0.0,1.0,0.0,3.0,32.0,0.0,55.0,1.0
345,12.0,1.0,58.0,41.0,0.0,0.0,0.0,0.0,31.0,5.0,8.0,9.0
346,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
347,14.0,0.0,143.0,5.0,0.0,0.0,0.0,0.0,23.0,1.0,196.0,0.0
348,14.0,0.0,25.0,24.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,31.0
349,14.0,0.0,173.0,3.0,3.0,0.0,3.0,0.3,8.0,0.0,754.0,0.0
350,14.0,0.0,3.0,0.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,31.0
351,13.0,0.0,79.0,5.0,0.0,2.0,0.0,3.0,2.0,0.0,65.0,0.0
352,14.0,0.0,78.0,33.0,0.0,2.0,0.0,3.0,17.0,5.0,703.0,10.0
353,14.0,0.0,95.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,76.0,2.0
354,13.0,0.0,139.0,29.0,0.0,0.0,0.0,0.0,4.0,1.0,244.0,1.0
355,12.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,146.0,2.0
356,13.0,0.0,167.0,3.0,1.0,1.0,2.0,2.0,43.0,2.0,227.0,0.0
357,12.0,1.0,203.0,25.0,7.0,6.0,2.9,0.1,88.0,2.0,28322.0,3.0
358,11.0,0.0,166.0,10.0,3.0,2.0,3.0,0.0,73.0,1.0,30.0,0.0
359,11.0,0.0,158.0,15.0,5.0,1.0,3.0,0.0,34.0,1.0,137.0,0.0
360,11.0,0.0,70.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,43.0,5.0
361,13.0,0.0,125.0,23.0,0.0,0.0,0.0,0.0,3.0,0.0,127.0,6.0
362,13.0,0.0,111.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0
363,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
364,11.0,0.0,166.0,9.0,0.0,0.0,0.0,0.0,8.0,1.0,933.0,3.0
365,12.0,0.0,45.0,67.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0
366,13.0,1.0,135.0,39.0,0.0,0.0,0.0,0.0,12.0,1.0,39.0,0.0
367,10.0,0.0,119.0,2.0,0.0,0.0,0.0,0.0,11.0,6.0,18.0,2.0
368,12.0,0.0,117.0,5.0,0.0,0.0,0.0,0.0,14.0,4.0,1.0,5.0
369,12.0,1.0,14.0,42.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,34.0
370,12.0,0.0,96.0,48.0,0.0,5.0,0.0,3.0,7.0,0.0,12.0,3.0
371,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
372,13.0,0.0,136.0,14.0,3.0,2.0,3.0,0.0,69.0,1.0,107.0,1.0
373,13.0,0.0,163.0,3.0,10.0,8.0,3.0,0.0,174.0,11.0,57.0,2.0
374,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,10.0,0.0,177.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,3.0
376,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
377,12.0,0.0,135.0,13.0,0.0,1.0,0.0,3.0,9.0,2.0,2.0,12.0
378,5.0,0.0,61.0,3.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,7.0
379,10.0,0.0,200.0,13.0,3.0,1.0,3.0,0.0,25.0,2.0,2388.0,0.0
380,13.0,0.0,155.0,20.0,1.0,1.0,2.0,2.0,200.0,0.0,1980.0,1.0
381,12.0,1.0,43.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,60.0
382,11.0,0.0,75.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,441.0,17.0
383,13.0,0.0,155.0,19.0,5.0,4.0,3.4,0.4,4.0,0.0,695.0,0.0
384,10.0,1.0,30.0,39.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,36.0
385,13.0,0.0,192.0,5.0,0.0,0.0,0.0,0.0,16.0,1.0,237.0,0.0
386,12.0,0.0,101.0,27.0,0.0,3.0,0.0,2.7,44.0,0.0,112.0,2.0
387,13.0,1.0,61.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,28.0,31.0
388,13.0,0.0,189.0,22.0,0.0,0.0,0.0,0.0,73.0,3.0,51.0,0.0
389,12.0,0.0,141.0,58.0,0.0,2.0,0.0,3.0,1.0,1.0,5.0,0.0
390,13.0,0.0,150.0,20.0,0.0,0.0,0.0,0.0,67.0,3.0,4.0,1.0
391,12.0,0.0,158.0,16.0,0.0,0.0,0.0,0.0,62.0,5.0,13.0,0.0
392,13.0,0.0,253.0,11.0,2.0,1.0,3.0,0.0,9.0,5.0,1113.0,0.0
393,11.0,0.0,124.0,11.0,0.0,1.0,0.0,3.0,22.0,1.0,30.0,1.0
394,13.0,1.0,128.0,18.0,0.0,0.0,0.0,0.0,2.0,2.0,31.0,6.0
395,13.0,0.0,83.0,38.0,0.0,0.0,0.0,0.0,4.0,0.0,49.0,31.0
396,13.0,0.0,55.0,35.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,31.0
397,10.0,0.0,121.0,47.0,2.0,0.0,3.0,0.0,0.0,1.0,2008.0,4.0
398,13.0,0.0,103.0,2.0,0.0,0.0,0.0,0.0,20.0,1.0,102.0,7.0
399,13.0,0.0,161.0,51.0,0.0,1.0,0.0,3.0,15.0,1.0,2.0,6.0
400,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
401,12.0,0.0,180.0,1.0,2.0,0.0,3.0,0.5,8.0,1.0,493.0,1.0
402,12.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
403,11.0,0.0,121.0,0.0,2.0,1.0,3.0,0.0,23.0,0.0,93.0,0.0
404,12.0,0.0,39.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,31.0
405,13.0,0.0,170.0,35.0,1.0,1.0,3.0,0.0,30.0,2.0,519.0,0.0
406,8.0,0.0,119.0,8.0,0.0,0.0,0.0,0.0,19.0,0.0,1025.0,3.0
407,5.0,0.0,0.0,43.0,2.0,1.0,3.0,0.0,27.0,1.0,8.0,5.0
408,13.0,0.0,122.0,28.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,0.0
409,12.0,0.0,98.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0
410,11.0,0.0,168.0,8.0,0.0,1.0,0.0,3.0,11.0,1.0,115.0,1.0
411,13.0,0.0,252.0,13.0,8.0,2.0,3.0,0.0,36.0,1.0,728.0,0.0
412,12.0,1.0,5.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,4.0
413,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,31.0
414,13.0,0.0,221.0,36.0,0.0,3.0,0.0,3.0,37.0,1.0,178.0,0.0
415,13.0,0.0,0.0,21.0,0.0,1.0,0.0,3.0,10.0,0.0,6.0,5.0
416,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,31.0
417,13.0,0.0,70.0,21.0,0.0,0.0,0.0,0.0,6.0,0.0,173.0,30.0
418,13.0,0.0,154.0,2.0,0.0,0.0,0.0,0.0,25.0,1.0,26.0,3.0
419,12.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,29.0,11.0
420,13.0,0.0,157.0,2.0,2.0,2.0,3.0,3.0,80.0,1.0,232.0,2.0
421,13.0,0.0,41.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,31.0
422,13.0,0.0,73.0,19.0,2.0,2.0,3.0,3.0,61.0,0.0,67.0,9.0
423,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
424,13.0,0.0,131.0,4.0,0.0,0.0,0.0,0.0,48.0,0.0,13.0,3.0
425,13.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0
426,13.0,0.0,96.0,11.0,0.0,0.0,0.0,0.0,19.0,0.0,17.0,0.0
427,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
428,13.0,0.0,201.0,1.0,10.0,1.0,3.0,0.0,56.0,0.0,5933.0,0.0
429,13.0,0.0,137.0,9.0,0.0,2.0,0.0,3.0,22.0,2.0,43.0,0.0
430,12.0,1.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,31.0
431,13.0,0.0,228.0,2.0,3.0,1.0,4.0,0.8,28.0,2.0,203.0,5.0
432,12.0,0.0,133.0,5.0,1.0,1.0,3.0,3.0,6.0,0.0,923.0,2.0
433,12.0,0.0,77.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,87.0,7.0
434,13.0,0.0,186.0,2.0,3.0,2.0,3.0,0.0,3.0,2.0,36.0,0.0
435,13.0,0.0,67.0,46.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,29.0
436,13.0,0.0,81.0,36.0,0.0,0.0,0.0,0.0,12.0,1.0,118.0,2.0
437,13.0,0.0,154.0,53.0,2.0,0.0,3.0,0.0,23.0,1.0,59.0,0.0
438,13.0,0.0,160.0,2.0,0.0,0.0,0.0,0.0,24.0,1.0,64.0,4.0
439,12.0,1.0,9.0,9.0,1.0,1.0,3.0,3.0,2.0,0.0,64.0,31.0
440,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
441,13.0,0.0,125.0,47.0,0.0,0.0,0.0,0.0,0.0,7.0,347.0,2.0
442,11.0,0.0,152.0,30.0,2.0,2.0,3.0,3.0,2.0,1.0,6.0,1.0
443,13.0,0.0,53.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,69.0,15.0
444,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0
445,12.0,0.0,158.0,20.0,1.0,0.0,3.0,0.0,36.0,0.0,13.0,1.0
446,12.0,0.0,120.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
447,12.0,0.0,57.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,36.0,31.0
448,13.0,0.0,69.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,24.0,1.0
449,13.0,0.0,113.0,7.0,1.0,1.0,3.0,3.0,6.0,1.0,130.0,10.0
450,13.0,0.0,142.0,2.0,0.0,2.0,0.0,2.5,30.0,0.0,34.0,0.0
451,13.0,0.0,127.0,49.0,4.0,3.0,3.0,0.0,4.0,0.0,47.0,25.0
452,13.0,0.0,151.0,32.0,1.0,1.0,3.0,0.0,42.0,2.0,286.0,0.0
453,13.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,31.0
454,11.0,0.0,172.0,2.0,0.0,9.0,0.0,3.0,31.0,2.0,134.0,1.0
455,12.0,1.0,70.0,8.0,0.0,0.0,0.0,0.0,22.0,2.0,25.0,2.0
456,12.0,0.0,76.0,14.0,1.0,1.0,3.0,0.0,7.0,0.0,12.0,7.0
457,12.0,1.0,26.0,23.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,17.0
458,9.0,1.0,85.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,1.0
459,12.0,0.0,74.0,34.0,0.0,0.0,0.0,0.0,24.0,0.0,76.0,2.0
460,13.0,0.0,90.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,37.0,23.0
461,12.0,1.0,67.0,21.0,0.0,0.0,0.0,0.0,6.0,0.0,81.0,2.0
462,13.0,0.0,115.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,52.0,3.0
463,12.0,0.0,102.0,38.0,1.0,0.0,3.0,0.0,11.0,1.0,46.0,3.0
464,12.0,0.0,87.0,13.0,0.0,1.0,0.0,2.0,17.0,0.0,43.0,4.0
465,12.0,0.0,212.0,14.0,4.0,1.0,3.0,0.0,77.0,0.0,27.0,2.0
466,7.0,0.0,237.0,34.0,4.0,1.0,3.0,0.0,56.0,2.0,233.0,0.0
467,4.0,0.0,79.0,79.0,1.0,1.0,3.0,3.0,41.0,2.0,0.0,0.0
468,10.0,0.0,129.0,22.0,0.0,0.0,0.0,0.0,97.0,0.0,172.0,2.0
469,12.0,0.0,85.0,47.0,1.0,1.0,3.0,3.0,29.0,1.0,42.0,28.0
470,13.0,0.0,158.0,13.0,0.0,0.0,0.0,0.0,20.0,7.0,130.0,0.0
471,12.0,0.0,149.0,16.0,2.0,0.0,3.0,0.0,15.0,1.0,1583.0,0.0
472,13.0,1.0,110.0,15.0,3.0,3.0,3.0,3.0,10.0,1.0,15.0,0.0
473,12.0,1.0,205.0,0.0,0.0,1.0,0.0,2.0,46.0,1.0,412.0,1.0
474,12.0,0.0,148.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,229.0,0.0
475,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,31.0
476,13.0,0.0,43.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,24.0
477,11.0,0.0,220.0,25.0,0.0,0.0,0.0,0.0,32.0,3.0,180.0,0.0
478,12.0,0.0,158.0,40.0,1.0,1.0,3.0,3.0,28.0,1.0,167.0,1.0
479,11.0,0.0,105.0,11.0,0.0,1.0,0.0,3.0,17.0,0.0,72.0,2.0
480,11.0,0.0,48.0,21.0,0.0,1.0,0.0,3.0,10.0,1.0,30.0,15.0
481,11.0,0.0,184.0,31.0,2.0,0.0,3.0,0.5,13.0,1.0,152.0,3.0
482,12.0,0.0,159.0,17.0,0.0,0.0,0.0,0.0,14.0,2.0,1035.0,0.0
483,12.0,0.0,163.0,26.0,7.0,3.0,3.0,0.0,43.0,3.0,168.0,1.0
484,11.0,0.0,125.0,1.0,0.0,0.0,0.0,0.0,62.0,3.0,851.0,0.0
485,7.0,0.0,137.0,28.0,2.0,2.0,3.0,3.0,31.0,0.0,12.0,1.0
486,13.0,0.0,217.0,6.0,1.0,1.0,4.0,0.5,2.0,2.0,6593.0,0.0
487,13.0,0.0,98.0,7.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,8.0
488,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
489,12.0,0.0,206.0,16.0,1.0,1.0,3.0,3.0,41.0,0.0,388.0,0.0
490,11.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,58.0,11.0
491,13.0,0.0,164.0,9.0,0.0,0.0,0.0,0.0,30.0,3.0,102.0,0.0
492,12.0,0.0,98.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,785.0,0.0
493,12.0,0.0,132.0,9.0,0.0,0.0,0.0,0.0,8.0,3.0,94.0,6.0
494,12.0,1.0,127.0,7.0,2.0,2.0,2.0,2.0,54.0,0.0,82.0,2.0
495,13.0,0.0,81.0,22.0,2.0,2.0,3.0,3.0,22.0,0.0,0.0,1.0
496,13.0,0.0,118.0,33.0,0.0,0.0,0.0,0.0,12.0,1.0,18.0,5.0
497,12.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,6.0,2.0
498,13.0,0.0,122.0,2.0,0.0,0.0,0.0,0.0,26.0,0.0,31.0,0.0
499,13.0,0.0,37.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,31.0
500,13.0,0.0,153.0,9.0,0.0,0.0,0.0,0.0,23.0,2.0,138.0,2.0
501,12.0,0.0,134.0,26.0,0.0,0.0,0.0,0.0,35.0,1.0,123.0,23.0
502,12.0,0.0,94.0,47.0,0.0,1.0,0.0,3.0,16.0,1.0,83.0,1.0
503,12.0,0.0,279.0,6.0,6.0,0.0,3.0,0.3,37.0,6.0,1154.0,0.0
504,12.0,0.0,50.0,18.0,2.0,1.0,3.0,0.0,132.0,0.0,0.0,2.0
505,12.0,0.0,202.0,36.0,1.0,2.0,0.0,3.0,42.0,0.0,374.0,0.0
506,12.0,0.0,170.0,13.0,2.0,0.0,3.5,0.5,129.0,1.0,106.0,0.0
507,13.0,0.0,91.0,27.0,0.0,0.0,0.0,0.0,2.0,1.0,185.0,14.0
508,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,33.0
509,13.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,31.0
510,11.0,0.0,114.0,2.0,0.0,1.0,0.0,3.0,4.0,2.0,77.0,4.0
511,12.0,1.0,129.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0
512,13.0,0.0,134.0,2.0,1.0,1.0,3.0,3.0,47.0,0.0,147.0,1.0
513,5.0,0.0,128.0,3.0,1.0,1.0,3.0,3.0,70.0,1.0,0.0,0.0
514,11.0,0.0,57.0,72.0,0.0,0.0,0.0,0.0,15.0,1.0,183.0,2.0
515,12.0,0.0,89.0,1.0,2.0,1.0,2.5,0.5,37.0,2.0,5.0,0.0
516,13.0,0.0,144.0,7.0,0.0,0.0,0.0,0.0,12.0,1.0,70.0,31.0
517,13.0,0.0,92.0,71.0,0.0,0.0,0.0,0.0,16.0,1.0,30.0,31.0
518,10.0,0.0,112.0,15.0,0.0,0.0,0.0,0.0,71.0,0.0,4.0,18.0
519,12.0,0.0,135.0,61.0,2.0,2.0,2.5,2.5,31.0,2.0,56.0,23.0
520,12.0,0.0,37.0,38.0,0.0,0.0,0.0,0.0,10.0,3.0,94.0,2.0
521,12.0,0.0,122.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,159.0,0.0
522,13.0,0.0,28.0,30.0,0.0,0.0,0.0,0.0,6.0,0.0,42.0,11.0
523,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
524,12.0,1.0,152.0,36.0,0.0,0.0,0.0,0.0,5.0,0.0,142.0,20.0
525,13.0,0.0,148.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1055.0,0.0
526,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24.0,0.0,0.0,31.0
527,12.0,0.0,128.0,45.0,0.0,0.0,0.0,0.0,10.0,1.0,24.0,0.0
528,5.0,0.0,40.0,8.0,0.0,0.0,0.0,0.0,14.0,0.0,6.0,4.0
529,12.0,0.0,90.0,53.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0
530,12.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,31.0
531,11.0,0.0,120.0,23.0,0.0,0.0,0.0,0.0,9.0,2.0,219.0,5.0
532,12.0,0.0,231.0,6.0,1.0,1.0,3.0,0.0,65.0,2.0,7253.0,0.0
533,7.0,0.0,60.0,9.0,0.0,1.0,0.0,3.0,11.0,0.0,32.0,15.0
534,12.0,1.0,162.0,28.0,0.0,1.0,0.0,3.0,8.0,8.0,96.0,0.0
535,11.0,0.0,112.0,1.0,0.0,0.0,0.0,0.0,59.0,0.0,34.0,0.0
536,11.0,0.0,25.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,112.0
537,12.0,0.0,121.0,18.0,2.0,2.0,3.0,3.0,1.0,2.0,9.0,3.0
538,13.0,0.0,161.0,18.0,2.0,2.0,3.0,3.0,15.0,3.0,86.0,1.0
539,12.0,0.0,89.0,40.0,1.0,1.0,3.0,3.0,23.0,0.0,1620.0,0.0
540,13.0,0.0,159.0,65.0,0.0,1.0,0.0,3.0,23.0,5.0,178.0,0.0
541,12.0,0.0,111.0,35.0,0.0,0.0,0.0,0.0,111.0,3.0,43.0,2.0
542,13.0,0.0,171.0,32.0,0.0,0.0,0.0,0.0,27.0,3.0,1914.0,5.0
543,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
544,8.0,0.0,196.0,8.0,0.0,1.0,0.0,3.0,2.0,2.0,96.0,1.0
545,8.0,0.0,121.0,4.0,0.0,0.0,0.0,0.0,21.0,0.0,28.0,1.0
546,5.0,0.0,25.0,4.0,0.0,2.0,0.0,3.0,26.0,0.0,5.0,1.0
547,13.0,0.0,146.0,19.0,0.0,2.0,0.0,3.0,4.0,10.0,122.0,2.0
548,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0
549,12.0,1.0,36.0,5.0,1.0,1.0,3.0,3.0,5.0,0.0,344.0,31.0
550,13.0,0.0,139.0,14.0,5.0,5.0,2.8,2.8,127.0,2.0,501.0,0.0
551,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0
552,13.0,0.0,170.0,5.0,1.0,1.0,3.0,3.0,7.0,4.0,33.0,3.0
